
Grupo,PROMEDIO1,PROMEDIO2,PROMEDIO3,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,NUMHERMANO,ESTRATO,Viveconmadre,Viveconpadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,UnionLibre,Viudo,RetiradoCluster,Numgrado,Edad,Hombre,Mujer
2 ,32.250,35.083,36.500,34.917,15,16,17,20,18,0 ,2,0,0,1,0,0,0,0,1,0,1,10,18,1,0
3 ,35.629,31.181,.000,33.294,22,30,0,0,28,2 ,2,1,0,0,0,0,0,1,0,0,1,11,18,0,1
6 ,31.727,31.000,.000,31.545,20,24,27,24,20,2 ,2,0,0,1,0,1,0,0,0,0,1,7,14,0,1
7 ,32.900,32.800,35.100,34.100,20,17,18,17,18,1 ,1,1,0,0,0,0,0,1,0,0,1,5,11,0,1
6 ,31.600,29.500,31.600,31.400,24,31,29,30,32,2 ,3,1,0,0,0,0,0,1,0,0,1,5,10,1,0
1 ,27.917,.000,.000,27.917,31,1,1,1,31,1 ,2,1,0,0,0,0,0,1,0,0,1,9,13,0,1
1 ,37.000,32.545,35.091,35.273,14,26,18,16,17,1 ,2,1,0,0,0,0,0,1,0,0,1,8,12,0,1
3 ,30.636,27.545,19.200,28.545,28,31,31,1,28,2 ,2,0,0,1,0,1,0,0,0,0,1,7,14,1,0
3 ,31.417,31.750,34.083,32.417,23,18,14,24,22,1 ,3,1,0,0,0,0,1,0,0,0,1,11,18,0,1
4 ,40.545,42.727,42.364,41.091,3,2,4,6,2,3 ,2,0,0,1,0,0,0,0,1,0,1,8,13,0,1
4 ,30.364,30.000,32.091,31.091,29,25,22,28,27,4 ,2,0,0,1,0,0,0,0,1,0,1,7,13,1,0
3 ,33.300,35.400,38.700,36.400,23,23,18,20,22,1 ,1,0,0,1,0,1,0,0,0,0,1,3,10,0,1
1 ,32.364,30.364,33.000,31.909,24,24,19,27,26,3 ,2,0,1,0,0,0,0,1,0,0,1,7,13,0,1
7 ,32.200,35.700,31.300,33.300,29,24,25,29,26,3 ,2,1,0,0,0,0,0,1,0,0,1,3,8,1,0
7 ,33.100,35.000,37.400,35.600,19,9,9,13,11,1 ,1,1,0,0,0,0,1,0,0,0,1,5,9,0,1
3 ,41.455,41.182,41.545,41.364,5,7,5,9,6,1 ,2,0,0,1,0,0,0,0,1,0,1,8,13,0,1
7 ,33.100,33.800,33.600,34.700,21,22,27,18,21,3 ,2,0,0,1,0,0,0,1,0,0,1,3,9,1,0
6 ,42.083,41.000,41.333,41.583,1,1,1,1,1,2 ,2,0,1,0,0,1,0,0,0,0,1,9,14,0,1
2 ,42.900,44.500,44.100,43.800,15,10,11,13,12,1 ,2,0,0,1,0,0,0,0,1,0,1,2,7,1,0
7 ,37.600,36.800,35.700,35.600,11,15,18,20,17,4 ,1,0,0,1,0,0,0,0,1,0,1,4,11,1,0
1 ,41.000,40.700,42.900,41.900,10,13,7,8,9,1 ,2,0,0,1,0,0,0,0,1,0,1,5,11,1,0
4 ,30.818,31.273,33.273,31.364,24,20,20,23,21,1 ,2,1,0,0,0,0,0,1,0,0,1,7,13,1,0
7 ,29.300,26.400,27.100,27.400,32,29,33,35,30,3 ,2,0,0,1,0,0,0,0,1,0,1,4,9,1,0
7 ,40.300,41.500,36.800,39.700,15,10,20,17,14,1 ,2,1,0,0,0,0,0,0,1,0,1,3,8,0,1
4 ,34.000,33.500,33.500,33.900,23,21,25,22,25,2 ,2,0,0,1,0,0,0,0,1,0,1,4,9,0,1
3 ,40.100,38.000,38.300,39.100,10,17,20,16,17,0 ,2,0,0,1,0,0,0,1,0,0,1,3,9,0,1
3 ,40.100,38.000,38.300,39.100,10,17,20,16,17,0 ,2,0,0,1,0,0,0,1,0,0,1,4,9,0,1
2 ,42.200,.000,.000,42.200,2,0,0,0,2,0 ,2,1,0,0,0,1,0,0,0,0,1,4,9,0,1
2 ,39.636,36.636,34.909,37.000,23,23,24,0,24,0 ,3,0,1,0,0,0,1,0,0,0,1,3,8,0,1
6 ,30.400,31.300,26.000,29.900,24,25,29,25,26,1 ,1,0,1,0,0,0,0,1,0,0,1,5,10,0,1
1 ,29.727,31.909,29.909,30.818,24,20,29,25,26,2 ,3,0,0,1,0,1,0,0,0,0,1,8,16,0,1
1 ,38.909,35.273,37.000,36.909,9,7,8,18,7,3 ,2,0,1,0,0,0,0,1,0,0,1,8,13,0,1
3 ,33.909,35.727,30.727,33.364,20,16,27,21,24,2 ,2,1,0,0,0,0,0,0,0,0,1,8,12,0,1
7 ,38.400,36.000,35.300,36.500,13,16,11,14,13,1 ,2,0,0,1,0,0,0,0,1,0,1,5,10,0,1
7 ,32.900,33.400,36.000,34.900,18,23,15,12,13,1 ,2,0,0,1,0,0,0,0,1,0,1,4,9,0,1
2 ,35.600,38.900,.000,37.500,11,6,0,0,6,0 ,2,0,0,1,0,0,0,0,1,0,1,4,9,0,1
4 ,27.909,25.182,30.364,27.364,26,26,25,28,28,2 ,2,0,0,1,0,0,0,0,1,0,1,7,13,0,1
2 ,37.000,36.727,35.818,35.636,9,8,12,26,12,1 ,3,1,0,0,0,0,0,0,1,0,1,7,12,1,0
7 ,37.800,37.300,36.400,37.200,17,25,21,22,21,3 ,2,1,0,0,0,0,0,1,0,0,1,2,7,1,0
3 ,38.900,42.100,42.700,41.600,15,7,7,10,9,1 ,2,0,0,1,0,0,0,0,1,0,1,4,9,0,1
1 ,32.545,35.636,32.455,34.182,25,14,25,18,20,1 ,2,1,0,0,0,0,0,1,0,0,1,7,12,0,1
6 ,39.364,37.091,36.273,36.182,6,12,11,27,11,1 ,2,1,0,0,0,1,0,0,0,0,1,8,12,0,1
4 ,29.167,27.000,33.417,30.083,23,26,16,19,20,3 ,2,0,0,1,0,0,0,0,1,0,1,9,15,1,0
2 ,30.364,30.273,32.000,31.818,27,32,23,21,24,1 ,2,0,0,0,1,0,1,0,0,0,1,8,14,1,0
4 ,36.833,37.417,39.333,38.333,12,5,8,9,8,1 ,3,1,0,0,0,0,0,1,0,0,1,10,15,0,1
5 ,33.583,.000,.000,33.583,24,1,1,1,24,1 ,3,0,0,1,0,0,0,0,1,0,1,10,17,1,0
2 ,35.500,.000,.000,35.500,28,1,1,1,28,2 ,2,1,0,0,0,0,0,1,0,0,1,11,16,0,1
1 ,30.727,32.455,30.455,31.364,29,21,28,28,26,1 ,2,1,0,0,0,0,1,0,0,0,1,8,12,1,0
2 ,44.700,38.700,39.500,40.600,3,15,12,14,10,1 ,2,0,0,1,0,1,0,0,0,0,1,4,8,0,1
1 ,47.600,46.200,40.800,44.000,6,4,26,24,16,1 ,2,0,0,1,0,0,0,0,1,0,1,2,7,1,0
3 ,26.727,29.091,27.333,27.909,28,25,26,1,28,1 ,2,0,0,1,0,0,0,0,1,0,1,8,16,1,0
3 ,33.788,19.764,.000,28.012,27,34,0,0,34,2 ,2,0,0,1,0,0,1,0,0,0,1,11,16,0,1
4 ,34.727,32.545,28.182,32.818,22,25,26,17,24,0 ,2,0,0,1,0,0,0,0,1,0,1,8,12,1,0
6 ,33.700,30.300,32.700,32.100,16,26,22,28,23,3 ,2,0,0,1,0,0,0,0,1,0,1,5,11,1,0
3 ,37.500,38.300,38.500,38.200,16,12,15,16,16,3 ,1,1,0,0,0,0,0,1,0,0,1,6,12,0,1
2 ,38.636,37.182,37.182,37.455,7,19,18,25,15,0 ,2,0,0,1,0,1,0,0,0,0,1,8,13,0,1
1 ,30.091,28.364,29.273,28.455,28,29,32,32,31,1 ,2,0,0,1,0,0,0,0,1,0,1,7,12,1,0
3 ,33.417,34.417,33.667,32.917,18,17,25,24,24,6 ,2,0,0,1,0,0,0,0,1,0,1,9,17,1,0
7 ,36.500,38.500,38.100,37.500,18,14,14,22,22,1 ,2,1,0,0,0,0,1,0,0,0,1,9,9,0,1
4 ,36.500,38.500,38.100,37.500,18,14,14,22,22,1 ,2,1,0,0,0,0,1,0,0,0,1,6,9,0,1
7 ,39.273,40.091,38.364,39.909,3,3,6,2,3,2 ,2,0,0,1,0,1,0,0,0,0,1,7,12,0,1
3 ,41.818,40.909,41.091,41.091,4,7,5,5,7,2 ,2,0,0,1,0,0,0,0,1,0,1,7,12,0,1
1 ,43.700,42.600,44.600,43.700,6,6,4,8,5,1 ,1,0,0,1,0,0,0,0,1,0,1,5,10,0,1
6 ,38.600,36.800,35.200,37.300,13,19,22,17,20,3 ,1,1,0,0,0,0,0,1,0,0,1,3,7,1,0
7 ,40.900,41.700,44.000,42.400,16,12,2,4,7,1 ,2,0,0,1,0,0,0,0,1,0,1,3,7,0,1
2 ,40.800,42.400,39.800,41.500,26,23,27,23,25,0 ,2,1,0,0,0,0,0,1,0,0,1,2,6,1,0
7 ,39.000,37.400,43.400,40.400,26,26,3,16,18,1 ,2,0,0,1,0,0,0,0,1,0,1,3,8,0,1
1 ,46.182,40.273,43.182,43.091,6,12,9,10,9,3 ,2,1,0,0,0,0,0,1,0,0,1,3,8,0,1
7 ,32.600,32.300,25.200,29.400,22,24,30,30,27,3 ,2,1,0,0,0,0,1,0,0,0,1,3,10,0,1
6 ,39.300,38.500,38.100,39.200,8,11,15,10,13,1 ,2,0,0,1,0,1,0,0,0,0,1,3,8,1,0
6 ,33.200,35.600,32.200,33.200,24,14,27,25,25,1 ,2,0,0,1,0,1,0,0,0,0,1,4,9,1,0
3 ,35.900,30.900,33.000,33.600,21,27,26,26,29,3 ,2,1,0,0,0,0,0,1,0,0,1,4,10,1,0
4 ,35.545,35.545,32.091,34.000,28,25,29,33,31,3 ,2,0,0,1,0,0,0,1,0,0,1,8,11,0,1
4 ,33.000,32.900,.000,32.909,24,22,29,30,26,3 ,2,0,0,1,0,0,0,1,0,0,1,7,12,0,1
3 ,36.909,41.000,39.091,38.818,13,8,12,12,10,0 ,2,0,0,1,0,0,0,0,1,0,1,8,13,0,1
4 ,30.333,27.333,31.167,29.833,20,23,20,20,20,3 ,2,0,0,1,0,1,0,0,0,0,1,9,15,1,0
3 ,30.750,26.500,.000,30.000,27,25,26,28,27,1 ,2,1,0,0,0,0,0,0,1,0,1,11,16,0,1
3 ,31.000,31.700,34.700,32.400,29,26,24,28,29,12,2,0,0,1,0,0,0,0,1,0,1,6,13,1,0
3 ,26.843,26.457,.000,26.650,33,32,0,0,33,1 ,2,0,0,1,0,0,0,0,1,0,1,8,13,1,0
2 ,40.000,41.583,38.417,40.167,9,7,10,9,8,2 ,2,0,0,1,0,1,0,0,0,0,1,10,17,0,1
2 ,37.100,42.300,43.700,.000,29,26,22,24,1,1 ,2,1,0,0,0,0,0,1,0,0,1,5,11,1,0
2 ,31.909,34.364,37.273,35.636,27,24,18,17,22,1 ,2,0,0,1,0,1,0,0,0,0,1,7,12,1,0
3 ,34.273,30.364,25.818,30.091,23,30,30,0,28,1 ,2,0,0,1,0,0,0,0,1,0,1,8,12,0,1
6 ,35.700,37.300,39.300,37.100,12,13,6,9,10,0 ,2,0,0,1,0,1,0,0,0,0,1,6,12,1,0
6 ,37.364,37.000,37.091,37.636,7,8,9,7,8,2 ,2,0,0,1,0,0,0,0,1,0,1,8,13,1,0
2 ,39.600,40.800,47.900,44.000,11,15,4,5,7,1 ,2,0,0,1,0,0,0,0,1,0,1,4,8,1,0
2 ,27.500,30.700,29.100,29.600,24,24,24,23,23,1 ,3,0,0,1,0,0,0,0,1,0,1,2,6,0,1
1 ,33.110,30.140,43.000,31.625,21,25,1,0,24,2 ,2,0,0,1,0,0,0,0,1,0,1,7,11,0,1
4 ,36.750,35.750,36.167,36.667,18,19,16,13,14,0 ,2,1,0,0,0,0,1,0,0,0,1,11,15,0,1
6 ,31.091,32.455,30.182,31.364,28,22,26,21,26,2 ,2,0,0,1,0,0,0,0,1,0,1,8,12,0,1
2 ,31.636,31.750,24.583,29.167,28,27,27,29,27,2 ,3,0,0,1,0,0,0,0,1,0,1,10,17,1,0
2 ,34.417,.000,.000,34.417,22,0,0,0,22,1 ,2,0,0,1,0,0,0,0,1,0,1,11,15,0,1
2 ,36.500,33.400,37.200,36.100,26,25,22,19,24,3 ,2,1,0,0,0,0,0,0,1,0,1,4,9,1,0
1 ,48.300,33.000,36.286,39.700,1,25,20,0,11,1 ,2,0,0,1,0,0,0,0,1,0,1,7,11,1,0
3 ,38.100,35.300,36.000,35.800,16,24,22,23,22,1 ,2,1,0,0,0,0,0,0,1,0,1,6,12,1,0
2 ,32.000,31.909,31.273,32.727,28,21,20,8,20,1 ,2,1,0,0,0,0,0,0,1,0,1,7,13,1,0
2 ,37.300,39.500,36.300,37.700,23,15,29,27,22,1 ,2,0,0,0,1,0,1,0,0,0,1,5,11,1,0
2 ,36.500,30.600,33.200,33.300,27,28,26,25,27,1 ,2,0,0,1,0,0,1,0,0,0,1,2,6,1,0
2 ,40.000,.000,.000,40.000,11,0,0,0,11,1 ,2,0,0,1,0,0,0,0,1,0,1,1,5,1,0
1 ,43.000,39.600,42.900,41.400,10,16,7,17,16,2 ,0,0,0,1,0,0,0,0,1,0,1,2,7,1,0
2 ,44.000,42.900,39.900,41.800,15,14,19,21,17,1 ,2,0,0,1,0,1,0,0,0,0,1,2,6,0,1
2 ,34.700,36.000,36.800,36.500,26,25,17,19,23,2 ,2,0,0,1,0,0,0,0,1,0,1,4,9,1,0
7 ,39.900,38.200,39.800,39.700,5,15,8,10,10,1 ,2,0,0,1,0,1,0,0,0,0,1,9,11,0,1
4 ,38.545,34.364,33.182,35.636,6,19,19,16,12,1 ,2,1,0,0,0,0,0,0,1,0,1,6,14,1,0
1 ,34.000,.000,.000,34.000,28,29,29,29,27,1 ,2,0,0,1,0,1,0,0,0,0,1,4,10,1,0
3 ,34.333,33.750,34.583,34.750,26,24,21,19,22,3 ,2,0,1,0,0,0,0,1,0,0,1,10,17,0,1
2 ,31.273,31.700,30.727,31.727,26,29,24,29,25,1 ,2,0,0,1,0,1,0,0,0,0,1,8,13,1,0
2 ,33.167,31.417,31.417,30.750,22,23,30,31,28,1 ,2,0,0,1,0,0,1,0,0,0,1,10,17,1,0
4 ,28.333,25.417,32.000,26.917,28,29,27,27,29,1 ,2,0,0,1,0,1,0,0,0,0,1,11,18,1,0
1 ,30.417,33.333,33.000,32.500,29,21,25,27,28,1 ,2,0,1,0,0,0,0,1,0,0,1,9,14,1,0
4 ,26.500,28.500,31.000,30.083,27,21,23,11,20,2 ,2,0,1,0,0,1,0,0,0,0,1,9,15,1,0
4 ,34.417,34.667,36.000,34.667,17,18,20,22,20,1 ,2,1,0,0,0,0,1,0,0,0,1,8,15,0,1
6 ,35.700,35.700,.000,35.700,10,13,30,10,14,1 ,2,1,0,0,0,0,1,0,0,0,1,4,8,1,0
2 ,40.200,41.500,40.700,41.400,8,8,8,5,6,1 ,2,1,0,0,0,0,1,0,0,0,1,4,9,0,1
2 ,40.300,41.250,.000,40.700,8,9,0,0,8,1 ,2,0,1,0,0,0,0,0,1,0,1,7,10,0,1
7 ,34.200,35.100,33.300,33.900,22,20,24,22,24,1 ,2,0,0,1,0,0,0,0,1,0,1,9,9,1,0
4 ,34.200,35.100,33.300,33.900,22,20,24,22,24,1 ,2,0,0,1,0,0,0,0,1,0,1,6,9,1,0
2 ,33.400,37.000,33.200,35.100,28,22,25,22,26,1 ,2,0,0,1,0,0,0,0,1,0,1,4,9,1,0
1 ,39.300,45.700,48.600,45.300,21,7,6,8,10,1 ,2,0,0,1,0,0,1,0,0,0,1,2,7,0,1
6 ,24.875,10.000,.000,23.222,30,26,25,24,27,3 ,2,0,0,1,0,1,0,0,0,0,1,9,16,1,0
7 ,34.700,36.727,36.818,36.182,18,9,7,12,11,1 ,2,0,0,1,0,0,0,0,1,0,1,9,13,0,1
7 ,32.000,32.083,35.750,32.917,23,25,22,24,24,2 ,2,1,0,0,0,0,1,0,0,0,1,9,16,1,0
2 ,39.600,30.200,37.500,35.000,12,23,14,0,24,1 ,2,0,0,1,0,0,0,0,1,0,1,1,5,1,0
2 ,38.500,37.400,.000,38.800,17,18,22,0,20,1 ,2,0,0,1,0,0,0,0,1,0,1,1,5,0,1
2 ,31.200,31.000,31.900,31.900,27,28,28,27,27,3 ,2,0,1,0,0,0,1,0,0,0,1,5,10,0,1
2 ,35.700,37.200,40.000,36.800,29,23,15,1,24,3 ,2,0,1,0,0,0,1,0,0,0,1,5,11,0,1
7 ,35.400,31.100,29.100,31.500,21,25,26,25,24,1 ,2,1,0,0,0,0,0,1,0,0,1,2,7,1,0
6 ,34.400,33.400,30.800,32.200,19,18,21,20,19,3 ,2,1,0,0,0,0,1,0,0,0,1,1,5,1,0
1 ,33.000,32.000,31.000,32.200,20,20,16,22,24,1 ,2,0,0,1,0,0,0,0,1,0,1,1,5,1,0
2 ,33.400,31.000,34.000,33.200,18,15,10,10,22,1 ,2,0,1,0,0,0,0,0,1,0,1,1,5,1,0
2 ,40.000,38.200,.000,39.200,6,9,11,11,12,1 ,3,0,0,1,0,0,0,0,1,0,1,1,6,0,1
1 ,23.909,30.909,26.000,28.818,32,23,32,24,29,1 ,2,0,1,0,0,0,0,0,1,0,1,8,13,0,1
5 ,32.818,32.364,34.364,33.727,21,14,14,21,17,1 ,2,1,0,0,0,0,1,0,0,0,1,10,11,1,0
1 ,32.818,32.364,34.364,33.727,21,14,14,21,17,1 ,2,1,0,0,0,0,1,0,0,0,1,7,11,1,0
3 ,35.400,40.300,34.100,36.600,21,12,23,18,17,1 ,2,0,0,1,0,0,0,0,1,0,1,5,10,0,1
3 ,38.200,34.500,30.000,33.900,9,18,20,21,23,1 ,2,0,0,1,0,0,0,0,1,0,1,3,9,1,0
4 ,33.545,33.455,25.000,32.727,20,21,27,1,23,1 ,2,0,0,1,0,0,0,0,1,0,1,6,14,0,1
7 ,28.636,32.727,36.182,33.182,28,18,7,7,12,1 ,2,0,0,1,0,1,0,0,0,0,1,8,14,1,0
2 ,.000,36.000,39.000,38.400,19,12,7,6,16,1 ,2,1,0,0,0,0,1,0,0,0,1,1,6,0,1
2 ,40.300,40.400,36.400,39.100,7,9,17,13,10,2 ,2,0,1,0,0,0,1,0,0,0,1,6,12,1,0
5 ,35.182,35.727,34.364,35.091,15,14,18,1,17,2 ,2,0,1,0,0,0,1,0,0,0,1,7,13,1,0
7 ,36.400,.000,.000,36.400,16,1,1,1,16,1 ,2,1,0,0,0,0,0,0,1,0,1,2,7,0,1
1 ,43.400,39.000,.000,41.400,17,18,20,1,19,1 ,2,1,0,0,0,0,1,0,0,0,1,1,6,1,0
2 ,35.000,34.400,.000,34.800,9,15,1,1,20,1 ,2,0,1,0,0,0,0,0,1,0,1,1,6,0,1
2 ,40.800,36.700,37.100,38.100,23,26,23,25,25,1 ,2,1,0,0,0,0,1,0,0,0,1,2,6,0,1
2 ,34.636,.000,.000,34.636,28,1,1,1,28,1 ,2,1,0,0,0,0,1,0,0,0,1,3,7,0,1
1 ,41.909,41.455,40.727,41.545,13,15,20,17,17,1 ,2,1,0,0,0,0,1,0,0,0,1,3,8,1,0
4 ,26.727,25.818,25.545,26.455,24,24,26,21,23,1 ,2,0,1,0,0,0,0,0,1,0,1,8,11,0,1
5 ,31.818,32.091,29.818,31.727,24,20,23,23,19,1 ,2,1,0,0,0,0,1,0,0,0,1,7,12,1,0
4 ,31.636,33.091,31.091,31.273,18,21,26,26,23,1 ,2,0,0,1,0,0,0,0,1,0,1,8,12,1,0
1 ,28.800,30.273,20.000,29.455,27,30,29,31,30,1 ,2,0,1,0,0,0,1,0,0,0,1,8,15,1,0
4 ,26.000,20.500,.000,25.583,33,34,1,1,33,1 ,2,0,0,1,0,0,1,0,0,0,1,11,17,1,0
7 ,35.400,32.400,32.000,33.200,16,24,24,26,25,1 ,2,0,0,1,0,0,0,0,1,0,1,1,6,0,1
3 ,42.500,33.300,35.900,37.500,5,23,22,21,18,2 ,2,0,0,1,0,1,0,0,0,0,1,4,8,1,0
3 ,30.818,25.273,.000,28.182,20,30,33,1,29,1 ,2,0,1,0,0,0,0,0,1,0,1,8,14,0,1
6 ,39.000,42.364,42.364,42.091,7,3,3,3,3,1 ,2,0,0,1,0,0,0,0,1,0,1,7,12,0,1
1 ,41.000,.000,.000,.000,9,1,1,9,0,1 ,2,1,0,0,0,0,1,0,0,0,1,1,6,0,1
1 ,47.000,.000,.000,.000,4,1,1,4,0,1 ,2,0,1,0,0,0,0,0,1,0,1,1,5,0,1
6 ,32.400,18.000,.000,.000,24,26,1,27,0,2 ,2,1,0,0,0,0,1,0,0,0,1,1,6,1,0
2 ,42.667,38.750,39.833,38.917,3,6,3,20,5,2 ,2,0,0,1,0,0,0,0,1,0,1,9,14,0,1
2 ,41.700,43.000,41.333,41.900,8,7,9,0,7,1 ,5,0,0,1,0,1,0,0,0,0,1,5,11,0,1
7 ,29.182,29.273,29.273,28.818,22,23,24,26,23,1 ,2,1,0,0,0,0,0,0,1,0,1,8,15,1,0
1 ,33.091,36.364,32.000,33.818,26,16,29,0,21,0 ,2,0,0,1,0,1,0,0,0,0,1,8,13,1,0
4 ,38.500,39.167,40.083,39.333,6,5,4,3,3,3 ,2,0,1,0,0,1,0,0,0,0,1,8,15,0,1
7 ,35.000,34.364,32.455,34.273,16,18,22,22,20,2 ,2,1,0,0,0,0,1,0,0,0,1,9,15,0,1
5 ,35.083,30.083,30.583,32.500,13,27,26,21,25,1 ,2,1,0,0,0,0,1,0,0,0,1,10,16,1,0
1 ,34.000,34.333,33.917,33.167,19,22,18,28,23,1 ,2,1,0,0,0,0,1,0,0,0,1,10,16,1,0
2 ,35.250,38.083,34.333,35.833,20,7,12,11,12,2 ,2,0,0,1,0,1,0,0,0,0,1,10,17,0,1
3 ,35.833,33.417,34.583,35.000,12,18,15,17,12,2 ,2,0,0,1,0,1,0,0,0,0,1,9,16,0,1
4 ,34.083,29.833,40.000,32.167,21,26,1,1,21,2 ,2,1,0,0,0,1,0,0,0,0,1,11,18,0,1
2 ,32.583,28.583,33.583,32.500,22,27,16,22,21,1 ,2,0,0,1,0,1,0,0,0,0,1,9,14,1,0
1 ,29.833,30.333,33.333,31.083,23,21,26,28,27,0 ,2,0,0,1,0,1,0,0,0,0,1,9,14,1,0
1 ,31.583,.000,.000,31.583,30,1,1,1,30,2 ,2,0,0,1,0,1,0,0,0,0,1,11,18,0,1
2 ,33.667,32.500,33.583,32.833,20,25,27,27,27,2 ,2,0,0,1,0,1,0,0,0,0,1,9,15,1,0
2 ,26.750,31.917,31.250,29.833,26,26,28,29,29,2 ,2,0,0,1,0,1,0,0,0,0,1,9,14,0,1
3 ,32.667,31.833,32.083,31.917,29,29,29,28,28,3 ,2,1,0,0,0,0,1,0,0,0,1,11,17,1,0
1 ,28.917,31.750,33.750,31.750,31,28,26,29,29,1 ,2,0,0,0,1,1,0,0,0,0,1,11,17,1,0
2 ,33.294,.000,.000,33.294,25,0,0,0,25,3 ,2,0,0,1,0,1,0,0,0,0,1,11,15,0,1
1 ,34.000,33.833,31.167,33.583,24,20,26,14,21,2 ,2,0,1,0,0,0,0,0,1,0,1,10,14,1,0
2 ,34.300,34.200,33.500,35.300,23,20,26,22,26,1 ,2,0,0,1,0,0,0,0,1,0,1,4,10,1,0
3 ,32.273,32.333,35.083,33.000,19,24,16,23,23,3 ,2,0,1,0,0,1,0,0,0,0,1,9,15,1,0
2 ,28.727,28.091,29.545,29.000,31,30,31,29,31,3 ,3,0,1,0,0,0,0,1,0,0,1,7,12,1,0
6 ,28.364,29.727,.000,29.364,26,26,1,1,23,2 ,2,0,0,1,0,0,0,0,1,0,1,8,16,1,0
1 ,32.727,35.273,35.455,34.818,30,27,22,29,28,1 ,2,1,0,0,0,0,0,0,1,0,1,8,13,1,0
2 ,31.364,34.455,.000,33.091,27,28,0,0,26,1 ,1,0,0,0,1,0,1,0,0,0,1,8,13,1,0
2 ,32.000,32.727,28.545,31.818,21,23,22,0,23,2 ,2,0,0,1,0,1,0,0,0,0,1,7,13,1,0
1 ,35.400,36.500,36.900,36.500,25,21,24,26,25,1 ,2,0,0,1,0,1,0,0,0,0,1,5,13,0,1
1 ,23.000,21.167,21.583,.000,33,31,32,31,1,2 ,1,1,0,0,0,0,0,1,0,0,1,10,17,0,1
7 ,35.333,36.000,34.833,35.250,13,12,13,18,12,3 ,2,1,0,0,0,0,1,0,0,0,1,9,16,0,1
7 ,41.167,35.667,31.917,37.417,4,14,21,4,10,3 ,2,1,0,0,0,0,0,1,0,0,1,9,16,1,0
2 ,36.000,32.667,34.417,.000,18,23,23,24,1,1 ,2,1,0,0,0,0,0,1,0,0,1,11,17,1,0
3 ,33.333,22.700,.000,30.250,22,27,1,1,30,1 ,2,0,0,1,0,0,0,0,1,0,1,11,17,0,1
7 ,31.750,35.167,33.583,34.167,20,14,15,14,15,3 ,2,0,0,1,0,0,0,0,1,0,1,9,16,0,1
6 ,34.750,34.083,33.667,33.667,14,15,20,18,17,4 ,2,0,0,1,0,0,0,0,1,0,1,9,15,1,0
2 ,37.083,31.417,36.818,34.917,13,26,10,0,13,2 ,2,0,0,1,0,0,0,1,0,0,1,9,13,0,1
7 ,34.455,32.636,27.545,30.545,15,22,25,26,25,1 ,2,1,0,0,0,0,0,1,0,0,1,8,13,0,1
3 ,33.417,29.167,27.083,27.583,19,27,31,29,29,5 ,2,0,0,1,0,0,0,0,1,0,1,11,16,1,0
7 ,34.833,34.167,35.917,35.333,15,21,21,13,16,1 ,2,1,0,0,0,0,0,1,0,0,1,9,15,0,1
5 ,33.167,35.917,31.500,33.917,20,19,23,20,24,2 ,2,0,0,1,0,0,0,0,1,0,1,10,17,0,1
4 ,33.167,35.917,31.500,33.917,20,19,23,20,24,2 ,2,0,0,1,0,0,0,0,1,0,1,8,17,0,1
7 ,30.182,33.091,29.636,30.727,25,20,24,24,24,3 ,2,0,0,1,0,1,0,0,0,0,1,8,14,1,0
6 ,32.455,30.091,29.545,31.364,19,25,25,22,23,2 ,2,1,0,0,0,0,0,1,0,0,1,8,12,1,0
7 ,33.091,36.364,37.273,35.273,21,15,11,18,21,1 ,2,0,0,1,0,0,0,0,1,0,1,8,14,0,1
2 ,32.882,.000,.000,32.882,19,0,0,0,19,0 ,7,1,0,0,0,0,0,1,0,0,1,9,14,0,1
2 ,31.000,30.167,29.667,30.250,23,25,29,0,27,1 ,2,0,1,0,0,0,0,1,0,0,1,9,16,0,1
3 ,32.500,36.667,33.667,32.833,26,17,26,31,25,1 ,2,0,1,0,0,0,0,1,0,0,1,9,15,0,1
4 ,36.500,37.250,36.583,36.083,9,13,16,23,15,0 ,2,0,0,1,0,0,0,0,1,0,1,9,17,1,0
3 ,29.333,28.083,32.917,31.000,33,33,30,27,27,1 ,2,0,0,1,0,0,0,1,0,0,1,11,17,1,0
3 ,34.667,36.167,35.500,36.250,16,18,18,9,13,0 ,2,0,0,1,0,0,0,1,0,0,1,9,16,0,1
3 ,31.333,28.583,32.583,32.083,24,28,26,21,29,2 ,1,0,0,1,0,0,1,0,0,0,1,10,15,1,0
4 ,23.500,.000,.000,.000,25,1,1,25,0,3 ,2,0,0,1,0,0,0,1,0,0,1,5,17,1,0
7 ,34.700,30.700,29.900,31.600,16,23,25,23,21,1 ,2,0,0,1,0,0,0,0,0,0,1,5,11,1,0
6 ,30.818,29.091,32.091,29.182,33,32,29,31,28,6 ,2,0,0,1,0,0,0,0,1,0,1,8,13,0,1
2 ,35.900,33.900,34.400,34.500,23,29,27,29,26,2 ,2,1,0,0,0,0,0,1,0,0,1,6,11,1,0
1 ,43.636,42.636,43.182,42.545,2,4,3,4,4,1 ,2,0,0,1,0,0,0,0,1,0,1,8,13,0,1
5 ,30.364,30.000,32.091,31.091,29,25,22,28,27,4 ,2,0,0,1,0,0,0,0,1,0,1,10,13,1,0
